iter	MAE
1665	2019.389177
1666	2019.24059
1667	2019.092012
1668	2018.942823
1669	2018.792445
1670	2018.635281
1671	2018.495496
1672	2018.360983
1673	2018.205522
1674	2018.069293
1675	2017.920084
1676	2017.775106
1677	2017.635794
1678	2017.480369
1679	2017.334583
1680	2017.163541
1681	2017.027031
1682	2016.891462
1683	2016.752611
1684	2016.617932
1685	2016.490687
1686	2016.310344
1687	2016.175549
1688	2016.042354
1689	2015.897559
1690	2015.745334
1691	2015.584665
1692	2015.433888
1693	2015.290346
1694	2015.154965
1695	2015.01974
1696	2014.878438
1697	2014.728387
1698	2014.548713
1699	2014.413185
1700	2014.264403
1701	2014.111235
1702	2013.972141
1703	2013.850235
1704	2013.717722
1705	2013.570597
1706	2013.432088
1707	2013.282697
1708	2013.154709
1709	2013.022213
1710	2012.87863
1711	2012.716019
1712	2012.570549
1713	2012.440512
1714	2012.279306
1715	2012.101048
1716	2011.96164
1717	2011.833792
1718	2011.699231
1719	2011.558937
1720	2011.423987
1721	2011.272417
1722	2011.139115
1723	2011.014
1724	2010.837974
1725	2010.708636
1726	2010.576732
1727	2010.436683
1728	2010.307985
1729	2010.147946
1730	2010.010065
1731	2009.876723
1732	2009.74156
1733	2009.607624
1734	2009.453842
1735	2009.312096
1736	2009.1603
1737	2009.016701
1738	2008.869101
1739	2008.740088
1740	2008.569639
1741	2008.445151
1742	2008.278424
1743	2008.13953
1744	2007.984525
1745	2007.845847
1746	2007.67694
1747	2007.552588
1748	2007.430016
1749	2007.223913
1750	2007.095805
1751	2006.965893
1752	2006.83199
1753	2006.682656
1754	2006.531452
1755	2006.393465
1756	2006.268485
1757	2006.138664
1758	2005.987215
1759	2005.859417
1760	2005.73595
1761	2005.609381
1762	2005.439247
1763	2005.26892
1764	2005.141747
1765	2004.98979
1766	2004.86043
1767	2004.726112
1768	2004.609125
1769	2004.477313
1770	2004.337447
1771	2004.211552
1772	2004.046155
1773	2003.899538
1774	2003.77068
1775	2003.649063
1776	2003.506674
1777	2003.359451
1778	2003.229183
1779	2003.087797
1780	2002.922778
1781	2002.800621
1782	2002.657517
1783	2002.527962
1784	2002.387513
1785	2002.260644
1786	2002.096325
1787	2001.96983
1788	2001.848719
1789	2001.702387
1790	2001.575685
1791	2001.423878
1792	2001.303666
1793	2001.183321
1794	2001.035157
1795	2000.895671
1796	2000.759761
1797	2000.628131
1798	2000.483519
1799	2000.32436
1800	2000.200039
1801	2000.04983
1802	1999.893242
1803	1999.74931
1804	1999.627712
1805	1999.516634
1806	1999.401686
1807	1999.270524
1808	1999.148002
1809	1999.030715
1810	1998.904783
1811	1998.771352
1812	1998.662713
1813	1998.500705
1814	1998.382114
1815	1998.258375
1816	1998.146193
1817	1998.005042
1818	1997.88033
1819	1997.73026
1820	1997.60632
1821	1997.479311
1822	1997.348842
1823	1997.15985
1824	1997.04131
1825	1996.894868
1826	1996.773521
1827	1996.628034
1828	1996.508612
1829	1996.354641
1830	1996.233738
1831	1996.103739
1832	1995.991349
1833	1995.856888
1834	1995.732468
1835	1995.541879
1836	1995.419257
1837	1995.300424
1838	1995.182754
1839	1995.057495
1840	1994.922325
1841	1994.808765
1842	1994.68148
1843	1994.571352
1844	1994.455652
1845	1994.342453
1846	1994.222962
1847	1994.114509
1848	1993.965374
1849	1993.828166
1850	1993.692921
1851	1993.579866
1852	1993.45672
1853	1993.34047
1854	1993.218284
1855	1993.086175
1856	1992.964767
1857	1992.837599
1858	1992.700574
1859	1992.587801
1860	1992.469183
1861	1992.353004
1862	1992.231133
1863	1992.071809
1864	1991.961607
1865	1991.843192
1866	1991.729375
1867	1991.595346
1868	1991.480779
1869	1991.344174
1870	1991.23821
1871	1991.121883
1872	1991.006549
1873	1990.86246
1874	1990.753213
1875	1990.634636
1876	1990.534786
1877	1990.397264
1878	1990.258227
1879	1990.14668
1880	1990.03709
1881	1989.869731
1882	1989.757832
1883	1989.644767
1884	1989.523844
1885	1989.386565
1886	1989.268631
1887	1989.152195
1888	1989.041595
1889	1988.937044
1890	1988.809102
1891	1988.658999
1892	1988.548404
1893	1988.438567
1894	1988.310758
1895	1988.209517
1896	1988.071848
1897	1987.957773
1898	1987.848289
1899	1987.745318
1900	1987.635628
1901	1987.532481
1902	1987.412545
1903	1987.300174
1904	1987.164115
1905	1987.004643
1906	1986.895792
1907	1986.776046
1908	1986.65888
1909	1986.520019
1910	1986.407426
1911	1986.280512
1912	1986.170966
1913	1986.059806
1914	1985.949492
1915	1985.806963
1916	1985.686638
1917	1985.591214
1918	1985.490195
1919	1985.346588
1920	1985.213987
1921	1985.108197
1922	1984.971764
1923	1984.866584
1924	1984.754785
1925	1984.641283
1926	1984.50916
1927	1984.393789
1928	1984.269745
1929	1984.151392
1930	1984.022087
1931	1983.914139
1932	1983.806271
1933	1983.633897
1934	1983.528839
1935	1983.393279
1936	1983.287285
1937	1983.173135
1938	1983.071714
1939	1982.960475
1940	1982.826401
1941	1982.724973
1942	1982.59645
1943	1982.489229
1944	1982.36649
1945	1982.255262
1946	1982.14107
1947	1982.033798
1948	1981.92928
1949	1981.82119
1950	1981.717718
1951	1981.624436
1952	1981.520277
1953	1981.421876
1954	1981.302527
1955	1981.207468
1956	1981.103008
1957	1980.982415
1958	1980.876898
1959	1980.780725
1960	1980.678445
1961	1980.551368
1962	1980.408207
1963	1980.263308
1964	1980.149315
1965	1980.03967
1966	1979.892419
1967	1979.764219
1968	1979.661895
1969	1979.495296
1970	1979.390142
1971	1979.291457
1972	1979.166828
1973	1979.065221
1974	1978.965977
1975	1978.86404
1976	1978.768668
1977	1978.665235
1978	1978.562765
1979	1978.445529
1980	1978.343551
1981	1978.24123
1982	1978.128719
1983	1978.028502
1984	1977.930288
1985	1977.821074
1986	1977.72165
1987	1977.629604
1988	1977.513955
1989	1977.40868
1990	1977.311018
1991	1977.217371
1992	1977.104263
1993	1977.000294
1994	1976.903256
1995	1976.799637
1996	1976.699534
1997	1976.57775
1998	1976.471737
1999	1976.373342
2000	1976.265498
2001	1976.173433
2002	1976.066877
2003	1975.967345
2004	1975.87507
2005	1975.774887
2006	1975.681194
2007	1975.582321
2008	1975.485053
2009	1975.376802
2010	1975.277738
2011	1975.18091
2012	1975.080176
2013	1974.942726
2014	1974.844616
2015	1974.740435
2016	1974.642863
2017	1974.508097
2018	1974.408007
2019	1974.289878
2020	1974.193256
2021	1974.086138
2022	1973.965012
2023	1973.86478
2024	1973.778869
2025	1973.682255
2026	1973.594082
2027	1973.490818
2028	1973.397548
2029	1973.29073
2030	1973.194445
