iter	MAE
3766	2285.880459
3767	2285.744305
3768	2285.597845
3769	2285.461905
3770	2285.316231
3771	2285.169719
3772	2285.026405
3773	2284.886709
3774	2284.749526
3775	2284.610862
3776	2284.472401
3777	2284.333851
3778	2284.193398
3779	2284.049804
3780	2283.904978
3781	2283.763221
3782	2283.633807
3783	2283.502612
3784	2283.361837
3785	2283.223927
3786	2283.083568
3787	2282.953479
3788	2282.816201
3789	2282.67725
3790	2282.540301
3791	2282.409013
3792	2282.266786
3793	2282.132612
3794	2281.995165
3795	2281.854812
3796	2281.730416
3797	2281.594317
3798	2281.453886
3799	2281.312362
3800	2281.182044
3801	2281.043759
3802	2280.902659
3803	2280.766563
3804	2280.626454
3805	2280.489928
3806	2280.348612
3807	2280.210764
3808	2280.07367
3809	2279.936504
3810	2279.802516
3811	2279.658604
3812	2279.526029
3813	2279.384278
3814	2279.251623
3815	2279.110899
3816	2278.970962
3817	2278.833082
3818	2278.694783
3819	2278.557715
3820	2278.420763
3821	2278.286224
3822	2278.152641
3823	2278.012328
3824	2277.87334
3825	2277.736218
3826	2277.597294
3827	2277.461298
3828	2277.327731
3829	2277.190662
3830	2277.054525
3831	2276.910748
3832	2276.777206
3833	2276.641794
3834	2276.505048
3835	2276.367969
3836	2276.231843
3837	2276.094046
3838	2275.958563
3839	2275.822483
3840	2275.686233
3841	2275.550641
3842	2275.415626
3843	2275.273906
3844	2275.140485
3845	2275.006281
3846	2274.873106
3847	2274.738255
3848	2274.600963
3849	2274.461298
3850	2274.327928
3851	2274.195368
3852	2274.054359
3853	2273.917438
3854	2273.779524
3855	2273.647164
3856	2273.5092
3857	2273.385457
3858	2273.253069
3859	2273.118914
3860	2272.983043
3861	2272.850417
3862	2272.709607
3863	2272.573518
3864	2272.434465
3865	2272.301465
3866	2272.165837
3867	2272.04246
3868	2271.908253
3869	2271.773602
3870	2271.641691
3871	2271.503157
3872	2271.369304
3873	2271.235193
3874	2271.097648
3875	2270.969847
3876	2270.832654
3877	2270.697573
3878	2270.561349
3879	2270.424844
3880	2270.291417
3881	2270.157821
3882	2270.029072
3883	2269.897837
3884	2269.768047
3885	2269.631146
3886	2269.499358
3887	2269.365879
3888	2269.237531
3889	2269.10737
3890	2268.975139
3891	2268.845621
3892	2268.712035
3893	2268.585184
3894	2268.455628
3895	2268.324812
3896	2268.186467
3897	2268.05711
3898	2267.923755
3899	2267.80585
3900	2267.669451
3901	2267.540014
3902	2267.409118
3903	2267.274595
3904	2267.144946
3905	2267.016464
3906	2266.879618
3907	2266.744146
3908	2266.613793
3909	2266.478768
3910	2266.353086
3911	2266.218034
3912	2266.081762
3913	2265.95571
3914	2265.826657
3915	2265.689619
3916	2265.554027
3917	2265.424929
3918	2265.29889
3919	2265.168647
3920	2265.037132
3921	2264.908491
3922	2264.773808
3923	2264.638862
3924	2264.509086
3925	2264.374657
3926	2264.245656
3927	2264.115777
3928	2263.989605
3929	2263.853842
3930	2263.711469
3931	2263.58076
3932	2263.455446
3933	2263.329365
3934	2263.195711
3935	2263.069993
3936	2262.943246
3937	2262.811309
3938	2262.680839
3939	2262.55217
3940	2262.420988
3941	2262.292671
3942	2262.159594
3943	2262.0253
3944	2261.895052
3945	2261.768631
3946	2261.637145
3947	2261.51016
3948	2261.376557
3949	2261.251027
3950	2261.130173
3951	2261.007535
3952	2260.881001
3953	2260.749381
3954	2260.618086
3955	2260.48454
3956	2260.35589
3957	2260.223738
3958	2260.094418
3959	2259.972409
3960	2259.83789
3961	2259.70991
3962	2259.5796
3963	2259.450015
3964	2259.324823
3965	2259.201651
3966	2259.068987
3967	2258.942818
3968	2258.81246
3969	2258.686467
3970	2258.566544
3971	2258.437884
3972	2258.308065
3973	2258.190499
3974	2258.062759
3975	2257.932299
3976	2257.806616
3977	2257.671484
3978	2257.543197
3979	2257.417254
3980	2257.290567
3981	2257.161235
3982	2257.037114
3983	2256.921891
3984	2256.792241
3985	2256.660239
3986	2256.533601
3987	2256.401678
3988	2256.281474
3989	2256.157676
3990	2256.028602
3991	2255.898484
3992	2255.768661
3993	2255.640212
3994	2255.514576
3995	2255.38327
3996	2255.250499
3997	2255.124349
3998	2255.006055
3999	2254.877128
4000	2254.759607
4001	2254.631967
4002	2254.508543
4003	2254.381937
4004	2254.257957
4005	2254.134158
4006	2254.006666
4007	2253.880607
4008	2253.751593
4009	2253.631404
4010	2253.504959
4011	2253.38217
4012	2253.249794
4013	2253.138003
4014	2253.004519
4015	2252.888755
4016	2252.771894
4017	2252.645549
4018	2252.516972
4019	2252.39968
4020	2252.272053
4021	2252.14336
4022	2252.024095
4023	2251.902912
4024	2251.78052
4025	2251.652943
4026	2251.530233
4027	2251.401531
4028	2251.277514
4029	2251.154253
4030	2251.026286
4031	2250.912742
4032	2250.793737
4033	2250.667001
4034	2250.540725
4035	2250.415171
4036	2250.287373
4037	2250.16232
4038	2250.035956
4039	2249.926873
4040	2249.801212
4041	2249.673525
4042	2249.548851
4043	2249.436852
4044	2249.312361
4045	2249.188663
4046	2249.066537
4047	2248.94692
4048	2248.825651
4049	2248.698514
4050	2248.570519
4051	2248.449957
4052	2248.328529
4053	2248.205407
4054	2248.079465
4055	2247.956278
4056	2247.836365
4057	2247.709116
4058	2247.584791
4059	2247.460242
4060	2247.32931
4061	2247.206819
4062	2247.08216
4063	2246.962071
4064	2246.838546
4065	2246.713399
4066	2246.595335
4067	2246.471957
4068	2246.349215
4069	2246.226294
4070	2246.102938
4071	2245.980763
4072	2245.856796
4073	2245.735486
4074	2245.615523
4075	2245.493296
4076	2245.369406
4077	2245.251005
4078	2245.129574
4079	2245.009071
4080	2244.891069
4081	2244.768388
4082	2244.647336
4083	2244.523696
4084	2244.405252
4085	2244.282928
4086	2244.156384
4087	2244.032979
4088	2243.91342
4089	2243.79601
4090	2243.677685
4091	2243.555467
4092	2243.432645
4093	2243.307005
4094	2243.191847
4095	2243.070874
4096	2242.954054
4097	2242.832715
4098	2242.711605
4099	2242.591646
4100	2242.467246
4101	2242.349515
4102	2242.227377
4103	2242.104684
4104	2241.983194
4105	2241.868889
4106	2241.751047
4107	2241.646613
4108	2241.532776
4109	2241.411495
4110	2241.293822
4111	2241.178445
4112	2241.059479
4113	2240.940942
4114	2240.823547
4115	2240.704463
4116	2240.586183
4117	2240.466952
4118	2240.346138
4119	2240.229214
4120	2240.109233
4121	2239.991077
4122	2239.870152
4123	2239.752254
4124	2239.635914
4125	2239.522298
4126	2239.405442
4127	2239.286524
4128	2239.175204
4129	2239.056085
4130	2238.934961
4131	2238.816045
4132	2238.698063
4133	2238.579216
4134	2238.45927
4135	2238.347839
4136	2238.238172
4137	2238.113664
4138	2238.002341
4139	2237.886533
4140	2237.772864
4141	2237.657157
4142	2237.543185
4143	2237.425899
4144	2237.309112
4145	2237.193195
4146	2237.073631
4147	2236.954629
4148	2236.836543
4149	2236.717854
4150	2236.598501
4151	2236.482447
4152	2236.378151
4153	2236.265146
4154	2236.143816
4155	2236.031424
4156	2235.915058
4157	2235.801233
4158	2235.691211
4159	2235.571959
4160	2235.453681
4161	2235.337472
4162	2235.220692
4163	2235.112608
4164	2234.994857
4165	2234.874771
4166	2234.758368
4167	2234.644699
4168	2234.531736
4169	2234.412012
4170	2234.290503
4171	2234.172509
4172	2234.054238
4173	2233.937077
4174	2233.82447
4175	2233.708485
4176	2233.591452
4177	2233.475627
4178	2233.35977
4179	2233.246872
4180	2233.147681
4181	2233.037772
4182	2232.924911
4183	2232.81645
4184	2232.704077
4185	2232.589005
4186	2232.476885
4187	2232.364809
4188	2232.247316
4189	2232.131307
4190	2232.015746
4191	2231.898317
4192	2231.789333
4193	2231.688422
4194	2231.588951
4195	2231.47146
4196	2231.357006
4197	2231.244465
4198	2231.129782
4199	2231.015899
4200	2230.901972
4201	2230.786583
4202	2230.673521
4203	2230.558008
4204	2230.445955
4205	2230.331379
4206	2230.217519
4207	2230.112541
4208	2230.006277
4209	2229.893394
4210	2229.779745
4211	2229.66547
4212	2229.55906
4213	2229.443988
4214	2229.334786
4215	2229.22228
4216	2229.108671
4217	2228.994494
4218	2228.883694
4219	2228.766789
4220	2228.65379
4221	2228.535961
4222	2228.420102
4223	2228.305679
4224	2228.197792
4225	2228.089957
4226	2227.977428
4227	2227.861745
4228	2227.745839
4229	2227.635935
4230	2227.526062
4231	2227.413773
4232	2227.304698
4233	2227.190232
4234	2227.075
4235	2226.962198
4236	2226.84545
4237	2226.733147
4238	2226.62191
4239	2226.5132
4240	2226.403866
4241	2226.288061
4242	2226.184842
4243	2226.075467
4244	2225.961439
4245	2225.845452
4246	2225.738019
4247	2225.627973
4248	2225.512004
4249	2225.401057
4250	2225.289516
4251	2225.178714
4252	2225.068034
4253	2224.971171
4254	2224.858623
4255	2224.751614
4256	2224.643519
4257	2224.528695
4258	2224.424578
4259	2224.32082
4260	2224.21417
4261	2224.104374
4262	2224.003005
4263	2223.900966
4264	2223.791164
4265	2223.682425
4266	2223.571238
4267	2223.460083
4268	2223.352322
4269	2223.240964
4270	2223.129736
4271	2223.022148
4272	2222.909311
4273	2222.798781
4274	2222.688401
4275	2222.576641
4276	2222.464272
4277	2222.353044
4278	2222.244897
4279	2222.132203
4280	2222.022512
4281	2221.913906
4282	2221.807171
4283	2221.697997
4284	2221.588345
4285	2221.475843
4286	2221.362164
4287	2221.257242
4288	2221.150126
4289	2221.036895
4290	2220.929752
4291	2220.816699
4292	2220.709531
4293	2220.598809
4294	2220.493211
4295	2220.383606
4296	2220.273725
4297	2220.164861
4298	2220.052828
4299	2219.945787
4300	2219.834155
4301	2219.723528
4302	2219.618533
4303	2219.508589
4304	2219.398427
4305	2219.288436
4306	2219.179161
4307	2219.067711
4308	2218.958655
4309	2218.846673
4310	2218.737238
4311	2218.630959
4312	2218.525767
4313	2218.423054
4314	2218.31964
4315	2218.215767
4316	2218.109743
4317	2218.001875
4318	2217.893242
4319	2217.783865
4320	2217.678159
4321	2217.577497
4322	2217.467044
4323	2217.354286
4324	2217.245659
4325	2217.139494
4326	2217.031824
4327	2216.924126
4328	2216.816783
4329	2216.710086
4330	2216.599704
4331	2216.50055
4332	2216.395031
4333	2216.2878
4334	2216.189758
4335	2216.086696
4336	2215.978817
4337	2215.872609
4338	2215.76536
4339	2215.655523
4340	2215.549816
4341	2215.437175
4342	2215.337262
4343	2215.235906
4344	2215.138586
4345	2215.033555
4346	2214.931307
4347	2214.830994
4348	2214.728072
4349	2214.623665
4350	2214.517582
4351	2214.414112
4352	2214.310192
4353	2214.207221
4354	2214.105205
4355	2214.008269
4356	2213.899586
4357	2213.797579
4358	2213.699788
4359	2213.590411
4360	2213.480348
4361	2213.381237
4362	2213.276374
4363	2213.173358
4364	2213.065868
4365	2212.96654
4366	2212.864358
4367	2212.759176
4368	2212.658882
4369	2212.554797
4370	2212.455515
4371	2212.359465
4372	2212.26429
4373	2212.162883
4374	2212.05963
4375	2211.953609
4376	2211.854278
4377	2211.748027
4378	2211.640667
4379	2211.543893
4380	2211.437641
4381	2211.328049
4382	2211.219205
4383	2211.11087
4384	2211.008128
4385	2210.906829
4386	2210.799237
4387	2210.693861
4388	2210.586521
4389	2210.483782
4390	2210.38548
4391	2210.281149
4392	2210.175294
4393	2210.071
4394	2209.965779
4395	2209.863906
4396	2209.756509
4397	2209.653597
4398	2209.546937
4399	2209.441417
4400	2209.337997
4401	2209.234844
4402	2209.131624
4403	2209.030601
4404	2208.928993
4405	2208.822179
4406	2208.720076
4407	2208.621265
4408	2208.518232
4409	2208.419392
4410	2208.310679
4411	2208.206558
4412	2208.10424
4413	2207.999358
4414	2207.895887
4415	2207.797866
4416	2207.697884
4417	2207.595968
4418	2207.495239
4419	2207.392834
4420	2207.290585
4421	2207.184929
4422	2207.082017
4423	2206.979163
4424	2206.875782
4425	2206.77297
4426	2206.667477
4427	2206.563625
4428	2206.464898
4429	2206.361858
4430	2206.257389
4431	2206.154607
4432	2206.052988
4433	2205.957935
4434	2205.853
4435	2205.753207
4436	2205.649045
4437	2205.549911
4438	2205.446404
4439	2205.34462
4440	2205.241058
4441	2205.140285
4442	2205.03864
4443	2204.947922
4444	2204.845805
4445	2204.741548
4446	2204.639601
4447	2204.539556
4448	2204.434686
4449	2204.330761
4450	2204.224984
4451	2204.126655
4452	2204.02356
4453	2203.91871
4454	2203.814697
4455	2203.720734
4456	2203.616163
4457	2203.52473
4458	2203.423579
4459	2203.324077
4460	2203.225914
4461	2203.123246
4462	2203.034058
4463	2202.936671
4464	2202.842501
4465	2202.741947
4466	2202.635485
4467	2202.535209
4468	2202.430537
4469	2202.327886
4470	2202.22142
4471	2202.121822
4472	2202.01934
4473	2201.919807
4474	2201.819238
4475	2201.715131
4476	2201.616043
4477	2201.513474
4478	2201.408514
4479	2201.303509
4480	2201.205038
4481	2201.104907
4482	2200.999213
4483	2200.903615
4484	2200.807765
4485	2200.707985
4486	2200.607367
4487	2200.509603
4488	2200.419022
4489	2200.320827
4490	2200.222584
4491	2200.123727
4492	2200.023671
4493	2199.921017
4494	2199.822418
4495	2199.723243
4496	2199.623721
4497	2199.533083
4498	2199.439343
4499	2199.341314
4500	2199.242041
4501	2199.15201
4502	2199.058003
4503	2198.960463
4504	2198.864616
4505	2198.769003
4506	2198.682115
4507	2198.589074
4508	2198.492067
4509	2198.400668
4510	2198.306575
4511	2198.205823
4512	2198.111625
4513	2198.015656
4514	2197.918139
4515	2197.821255
4516	2197.721285
4517	2197.626943
4518	2197.528328
4519	2197.429845
4520	2197.32712
4521	2197.229779
4522	2197.131352
4523	2197.033313
4524	2196.934565
4525	2196.839344
4526	2196.740571
4527	2196.640145
4528	2196.53953
4529	2196.442528
4530	2196.346639
4531	2196.258464
4532	2196.162394
4533	2196.070184
4534	2195.97122
4535	2195.870008
4536	2195.772919
4537	2195.673277
4538	2195.580965
4539	2195.480226
4540	2195.380088
4541	2195.277821
4542	2195.180947
4543	2195.085299
4544	2194.984395
4545	2194.889108
4546	2194.798293
4547	2194.701197
4548	2194.601641
4549	2194.506481
4550	2194.407264
4551	2194.323181
4552	2194.222548
4553	2194.122442
4554	2194.025542
4555	2193.93134
4556	2193.830585
4557	2193.733179
4558	2193.636474
4559	2193.54024
4560	2193.44575
4561	2193.348257
4562	2193.251464
4563	2193.156732
4564	2193.060472
4565	2192.969292
4566	2192.869972
4567	2192.770934
4568	2192.67258
4569	2192.571643
4570	2192.472366
4571	2192.375434
4572	2192.280341
4573	2192.18433
4574	2192.088032
4575	2191.98921
4576	2191.905729
4577	2191.804233
4578	2191.710949
4579	2191.61295
4580	2191.514531
4581	2191.418374
4582	2191.324863
4583	2191.226362
4584	2191.131912
4585	2191.037003
4586	2190.946473
4587	2190.848357
4588	2190.74826
4589	2190.657569
4590	2190.558778
4591	2190.466002
4592	2190.367708
4593	2190.268241
4594	2190.168323
4595	2190.075983
4596	2189.976683
4597	2189.879961
4598	2189.789224
4599	2189.693691
4600	2189.602275
4601	2189.504252
4602	2189.41086
4603	2189.322108
4604	2189.225745
4605	2189.136263
4606	2189.037312
4607	2188.943454
4608	2188.845786
4609	2188.759272
4610	2188.669172
4611	2188.575578
4612	2188.48289
4613	2188.387213
4614	2188.294447
4615	2188.205057
4616	2188.108006
4617	2188.016396
4618	2187.924071
4619	2187.827744
4620	2187.730829
4621	2187.642087
4622	2187.547025
4623	2187.455592
4624	2187.366235
4625	2187.271113
4626	2187.182393
4627	2187.089191
4628	2186.995287
4629	2186.90485
4630	2186.812688
4631	2186.712535
4632	2186.617487
4633	2186.521819
4634	2186.425799
4635	2186.330215
4636	2186.239146
4637	2186.141968
4638	2186.048371
4639	2185.962082
4640	2185.874522
4641	2185.785396
4642	2185.691452
4643	2185.599994
4644	2185.507822
4645	2185.412012
4646	2185.316847
4647	2185.22381
4648	2185.12528
4649	2185.029329
4650	2184.934872
4651	2184.852393
4652	2184.76932
4653	2184.68592
4654	2184.594325
4655	2184.497588
4656	2184.405422
4657	2184.312332
4658	2184.217891
4659	2184.123606
4660	2184.03279
4661	2183.93723
4662	2183.846363
4663	2183.755461
4664	2183.660499
4665	2183.563061
4666	2183.469924
4667	2183.3771
4668	2183.285736
4669	2183.192573
4670	2183.099816
4671	2183.006905
4672	2182.915445
4673	2182.819633
4674	2182.726813
4675	2182.635281
4676	2182.54266
4677	2182.448
4678	2182.355459
4679	2182.260907
4680	2182.16997
4681	2182.083131
4682	2181.992934
4683	2181.898811
4684	2181.802281
4685	2181.706669
4686	2181.611739
4687	2181.518522
4688	2181.43063
4689	2181.34005
4690	2181.246459
4691	2181.155256
4692	2181.060456
4693	2180.970129
4694	2180.876615
4695	2180.781627
4696	2180.690979
4697	2180.600306
4698	2180.510837
4699	2180.419408
4700	2180.32803
4701	2180.236354
4702	2180.144294
4703	2180.049795
4704	2179.96295
4705	2179.878571
4706	2179.798464
4707	2179.700993
4708	2179.607152
4709	2179.518787
4710	2179.425598
4711	2179.333589
4712	2179.242469
4713	2179.150593
4714	2179.057788
4715	2178.962901
4716	2178.868503
4717	2178.771897
4718	2178.680012
4719	2178.587645
4720	2178.492927
4721	2178.403247
4722	2178.313015
4723	2178.219846
4724	2178.124699
4725	2178.037225
4726	2177.94411
4727	2177.851761
4728	2177.759112
4729	2177.662014
4730	2177.568748
4731	2177.479757
4732	2177.386247
4733	2177.304278
4734	2177.209251
4735	2177.112487
4736	2177.022383
4737	2176.929451
4738	2176.843273
4739	2176.756464
4740	2176.677497
4741	2176.587596
4742	2176.498775
4743	2176.405622
4744	2176.316652
4745	2176.230439
4746	2176.142325
4747	2176.050359
4748	2175.957647
4749	2175.867688
4750	2175.780989
4751	2175.694701
4752	2175.616483
4753	2175.524034
4754	2175.434266
4755	2175.345322
4756	2175.263531
4757	2175.176466
4758	2175.1015
4759	2175.008913
4760	2174.918049
4761	2174.823114
4762	2174.731053
4763	2174.638452
4764	2174.548281
4765	2174.458734
4766	2174.368657
4767	2174.273667
4768	2174.180504
4769	2174.091031
4770	2173.999451
4771	2173.908117
4772	2173.817088
4773	2173.731117
4774	2173.640629
4775	2173.547832
4776	2173.46234
4777	2173.366837
4778	2173.27871
4779	2173.196068
4780	2173.104118
4781	2173.022225
4782	2172.941669
4783	2172.858744
4784	2172.781561
4785	2172.691515
4786	2172.604923
4787	2172.519992
4788	2172.441713
4789	2172.353571
4790	2172.262494
4791	2172.169708
4792	2172.076721
4793	2171.987747
4794	2171.893047
4795	2171.803707
4796	2171.710001
4797	2171.621106
4798	2171.5289
4799	2171.436676
4800	2171.345205
4801	2171.258554
4802	2171.168395
4803	2171.080064
4804	2170.988731
4805	2170.896861
4806	2170.817208
4807	2170.73255
4808	2170.640785
4809	2170.54505
4810	2170.462896
4811	2170.375329
4812	2170.283048
4813	2170.195274
4814	2170.108173
4815	2170.017861
4816	2169.924299
4817	2169.837048
4818	2169.744534
4819	2169.65041
4820	2169.561248
4821	2169.469753
4822	2169.38149
4823	2169.290217
4824	2169.20309
4825	2169.13026
4826	2169.047751
4827	2168.957024
4828	2168.864796
4829	2168.78723
4830	2168.696843
4831	2168.608013
4832	2168.522871
4833	2168.435905
4834	2168.348407
4835	2168.265382
4836	2168.176845
4837	2168.085074
4838	2168.000559
4839	2167.908504
4840	2167.815781
4841	2167.732505
4842	2167.653647
4843	2167.56468
4844	2167.484901
4845	2167.393339
4846	2167.321727
4847	2167.238432
4848	2167.146856
4849	2167.057872
4850	2166.968816
4851	2166.880311
4852	2166.78803
4853	2166.69882
4854	2166.611599
4855	2166.519574
4856	2166.429049
4857	2166.348807
4858	2166.259466
4859	2166.174837
4860	2166.085171
4861	2165.994262
4862	2165.904584
4863	2165.815041
4864	2165.724438
4865	2165.633966
4866	2165.548109
4867	2165.457652
4868	2165.368117
4869	2165.289167
4870	2165.206101
4871	2165.126767
4872	2165.038428
4873	2164.958271
4874	2164.874783
4875	2164.798836
4876	2164.708284
4877	2164.632268
4878	2164.546119
4879	2164.454318
4880	2164.362355
4881	2164.28243
4882	2164.191894
4883	2164.106949
4884	2164.019064
4885	2163.930319
4886	2163.840601
4887	2163.762446
4888	2163.676653
4889	2163.588225
4890	2163.502926
4891	2163.422147
4892	2163.347678
4893	2163.264185
4894	2163.177023
4895	2163.089308
4896	2162.999222
4897	2162.918926
4898	2162.839567
4899	2162.751605
4900	2162.66537
4901	2162.579266
4902	2162.493169
4903	2162.405323
4904	2162.322347
4905	2162.234787
4906	2162.148161
4907	2162.060358
4908	2161.972718
4909	2161.897241
4910	2161.817379
4911	2161.734588
4912	2161.653093
4913	2161.571225
4914	2161.483628
4915	2161.398362
4916	2161.309142
4917	2161.230577
4918	2161.148257
4919	2161.06705
4920	2160.981227
4921	2160.895788
4922	2160.809728
4923	2160.721975
4924	2160.636125
4925	2160.554289
4926	2160.467402
4927	2160.381312
4928	2160.295923
4929	2160.2056
4930	2160.119766
4931	2160.031492
4932	2159.947098
4933	2159.864046
4934	2159.778081
4935	2159.701612
4936	2159.619026
4937	2159.529232
4938	2159.450261
4939	2159.37115
4940	2159.283724
4941	2159.19834
4942	2159.114268
4943	2159.036124
4944	2158.948304
4945	2158.861476
4946	2158.773059
4947	2158.696584
4948	2158.610499
4949	2158.526874
4950	2158.446093
4951	2158.361077
4952	2158.290653
4953	2158.209762
4954	2158.130861
4955	2158.054161
4956	2157.970282
4957	2157.882921
4958	2157.795087
4959	2157.71244
4960	2157.623996
4961	2157.538499
4962	2157.454821
4963	2157.370226
4964	2157.285873
4965	2157.211834
4966	2157.130614
4967	2157.044683
4968	2156.958771
4969	2156.881739
4970	2156.795798
4971	2156.711555
4972	2156.630014
4973	2156.54531
4974	2156.45759
4975	2156.379631
4976	2156.297807
4977	2156.209376
4978	2156.124874
4979	2156.038656
4980	2155.952618
4981	2155.869548
4982	2155.781615
4983	2155.702533
4984	2155.618038
4985	2155.540937
4986	2155.455479
4987	2155.385672
4988	2155.304996
4989	2155.223407
4990	2155.144767
4991	2155.060559
4992	2154.980631
4993	2154.900073
4994	2154.818915
4995	2154.735402
4996	2154.651966
4997	2154.56389
4998	2154.482317
4999	2154.399491
5000	2154.318347
5001	2154.234636
5002	2154.155187
5003	2154.072902
5004	2153.995139
5005	2153.903525
5006	2153.821048
5007	2153.735378
5008	2153.655446
5009	2153.563639
5010	2153.479514
5011	2153.397286
5012	2153.315345
5013	2153.233498
5014	2153.150415
5015	2153.072336
5016	2152.991728
5017	2152.907689
5018	2152.825928
5019	2152.742477
5020	2152.659974
5021	2152.578984
5022	2152.498763
5023	2152.416958
5024	2152.345275
5025	2152.262548
5026	2152.181032
5027	2152.102083
5028	2152.016308
5029	2151.932299
5030	2151.860286
5031	2151.781286
5032	2151.697803
5033	2151.618136
5034	2151.535923
5035	2151.455877
5036	2151.375418
5037	2151.292138
5038	2151.205395
5039	2151.12388
5040	2151.058199
5041	2150.977678
5042	2150.894184
5043	2150.813066
5044	2150.730844
5045	2150.647596
5046	2150.570079
5047	2150.488436
5048	2150.407583
5049	2150.324116
5050	2150.243515
5051	2150.156721
5052	2150.070821
5053	2149.983484
5054	2149.900469
5055	2149.818729
5056	2149.736942
5057	2149.652247
5058	2149.571525
5059	2149.488085
5060	2149.406029
5061	2149.324345
5062	2149.242353
5063	2149.158306
5064	2149.081423
5065	2149.010756
5066	2148.931559
5067	2148.846464
5068	2148.766629
5069	2148.685152
5070	2148.60374
5071	2148.519349
5072	2148.435509
5073	2148.354329
5074	2148.276295
5075	2148.196465
5076	2148.116707
5077	2148.041712
5078	2147.968854
5079	2147.891219
5080	2147.810102
5081	2147.729741
5082	2147.659827
5083	2147.582231
5084	2147.502294
5085	2147.420757
5086	2147.340248
5087	2147.257537
5088	2147.177483
5089	2147.103737
5090	2147.020408
5091	2146.939575
5092	2146.855216
5093	2146.772998
5094	2146.699336
5095	2146.624711
5096	2146.546567
5097	2146.470523
5098	2146.39623
5099	2146.317075
5100	2146.236956
5101	2146.164357
5102	2146.080715
5103	2146.00064
5104	2145.924013
5105	2145.842949
5106	2145.760211
5107	2145.68028
5108	2145.600108
5109	2145.52006
5110	2145.440598
5111	2145.362646
5112	2145.280793
5113	2145.199113
5114	2145.118636
5115	2145.039764
5116	2144.961592
5117	2144.884984
5118	2144.803978
5119	2144.726164
5120	2144.649288
5121	2144.574296
5122	2144.495447
5123	2144.415111
5124	2144.334544
5125	2144.250894
5126	2144.173424
5127	2144.09298
5128	2144.013753
5129	2143.944847
5130	2143.867014
5131	2143.790777
5132	2143.713394
5133	2143.634287
5134	2143.558247
5135	2143.47643
5136	2143.396257
5137	2143.316867
5138	2143.238556
5139	2143.170404
5140	2143.089922
5141	2143.010816
5142	2142.937056
5143	2142.868656
5144	2142.791646
5145	2142.715312
5146	2142.644029
5147	2142.564244
5148	2142.482314
5149	2142.411038
5150	2142.343844
5151	2142.275544
5152	2142.195251
5153	2142.113295
5154	2142.035629
5155	2141.95261
5156	2141.873051
5157	2141.794973
5158	2141.717466
5159	2141.637358
5160	2141.561772
5161	2141.48695
5162	2141.410719
5163	2141.339932
5164	2141.26372
5165	2141.184144
5166	2141.1101
5167	2141.034558
5168	2140.962986
5169	2140.887664
5170	2140.812506
5171	2140.732815
5172	2140.658128
5173	2140.575911
5174	2140.497465
5175	2140.420884
5176	2140.341093
5177	2140.264455
5178	2140.190889
5179	2140.109771
5180	2140.026555
5181	2139.950567
5182	2139.874141
5183	2139.794165
5184	2139.715812
5185	2139.640137
5186	2139.56291
5187	2139.481309
5188	2139.398849
5189	2139.322373
5190	2139.248168
5191	2139.179184
5192	2139.104795
5193	2139.02256
5194	2138.939913
5195	2138.862985
5196	2138.786553
5197	2138.722576
5198	2138.648319
5199	2138.573472
5200	2138.499975
5201	2138.42427
5202	2138.349894
5203	2138.273857
5204	2138.19944
5205	2138.123575
5206	2138.047509
5207	2137.971147
5208	2137.905321
5209	2137.832609
5210	2137.757039
5211	2137.686516
5212	2137.608826
5213	2137.532124
5214	2137.462059
5215	2137.391482
5216	2137.31218
5217	2137.233613
5218	2137.149967
5219	2137.080402
5220	2137.003263
5221	2136.921079
5222	2136.85214
5223	2136.772906
5224	2136.695501
5225	2136.620144
5226	2136.543212
5227	2136.475808
5228	2136.404745
5229	2136.325707
5230	2136.251559
5231	2136.174056
5232	2136.097622
5233	2136.022334
5234	2135.941023
5235	2135.865572
5236	2135.788011
5237	2135.708916
5238	2135.634859
5239	2135.561068
5240	2135.482594
5241	2135.410417
5242	2135.335357
5243	2135.257173
5244	2135.178182
5245	2135.108263
5246	2135.031982
5247	2134.964861
5248	2134.884527
5249	2134.812776
5250	2134.741482
5251	2134.664468
5252	2134.58718
5253	2134.512247
5254	2134.437245
5255	2134.359651
5256	2134.28452
5257	2134.209447
5258	2134.136921
5259	2134.062785
5260	2133.9876
5261	2133.916154
5262	2133.850791
5263	2133.783243
5264	2133.707877
5265	2133.639049
5266	2133.577125
5267	2133.51029
5268	2133.438428
5269	2133.362284
5270	2133.288748
5271	2133.219321
5272	2133.14779
5273	2133.075777
5274	2133.001309
5275	2132.92802
5276	2132.849875
5277	2132.776666
5278	2132.699934
5279	2132.626218
5280	2132.547399
5281	2132.470191
5282	2132.392651
5283	2132.313075
5284	2132.237318
5285	2132.165991
5286	2132.091303
5287	2132.012877
5288	2131.935168
5289	2131.857734
5290	2131.781314
5291	2131.702623
5292	2131.630485
5293	2131.55516
5294	2131.483211
5295	2131.407923
5296	2131.328883
5297	2131.265976
5298	2131.191982
5299	2131.119035
5300	2131.045337
5301	2130.976395
5302	2130.900796
5303	2130.828352
5304	2130.755706
5305	2130.675932
5306	2130.604539
5307	2130.527527
5308	2130.451725
5309	2130.374994
5310	2130.299009
5311	2130.225871
5312	2130.154765
5313	2130.083106
5314	2130.008229
5315	2129.936725
5316	2129.86298
5317	2129.789084
5318	2129.71483
5319	2129.639781
5320	2129.564247
