iter	Passed	Remaining
6743	1039509	14374326
6744	1039637	14373815
6745	1039780	14373512
6746	1039924	14373210
6747	1040078	14373052
6748	1040258	14373261
6749	1040412	14373107
6750	1040597	14373373
6751	1040749	14373188
6752	1040896	14372939
6753	1041039	14372637
6754	1041198	14372546
6755	1041418	14373306
6756	1041581	14373264
6757	1041739	14373170
6758	1041877	14372793
6759	1042041	14372769
6760	1042221	14372974
6761	1042387	14372991
6762	1042552	14372981
6763	1042705	14372809
6764	1042854	14372590
6765	1042995	14372246
6766	1043143	14372008
6767	1043324	14372223
6768	1043464	14371874
6769	1043629	14371872
6770	1043770	14371538
6771	1043916	14371274
6772	1044036	14370648
6773	1044216	14370850
6774	1044373	14370727
6775	1044544	14370807
6776	1044692	14370572
6777	1044839	14370325
6778	1044970	14369846
6779	1045139	14369897
6780	1045300	14369831
6781	1045481	14370046
6782	1045629	14369818
6783	1045768	14369444
6784	1045921	14369283
6785	1046068	14369022
6786	1046239	14369108
6787	1046406	14369121
6788	1046551	14368851
6789	1046687	14368450
6790	1046824	14368058
6791	1046958	14367618
6792	1047146	14367934
6793	1047284	14367555
6794	1047450	14367570
6795	1047574	14366993
6796	1047730	14366875
6797	1047884	14366721
6798	1048027	14366408
6799	1048193	14366421
6800	1048377	14366677
6801	1048531	14366521
6802	1048644	14365802
6803	1048765	14365184
6804	1048943	14365365
6805	1049091	14365130
6806	1049274	14365359
6807	1049432	14365259
6808	1049581	14365044
6809	1049717	14364642
6810	1049868	14364433
6811	1050052	14364692
6812	1050177	14364143
6813	1050332	14364004
6814	1050453	14363386
6815	1050590	14363002
6816	1050717	14362474
6817	1050843	14361938
6818	1050965	14361344
6819	1051127	14361294
6820	1051283	14361172
6821	1051441	14361066
6822	1051595	14360912
6823	1051766	14360985
6824	1051936	14361050
6825	1052116	14361257
6826	1052290	14361367
6827	1052439	14361141
6828	1052543	14360301
6829	1052688	14360031
6830	1052835	14359773
6831	1053024	14360103
6832	1053161	14359707
6833	1053322	14359645
6834	1053465	14359343
6835	1053599	14358912
6836	1053748	14358684
6837	1053896	14358456
6838	1054068	14358543
6839	1054199	14358079
6840	1054366	14358092
6841	1054486	14357471
6842	1054657	14357547
6843	1054816	14357460
6844	1054976	14357384
6845	1055126	14357181
6846	1055275	14356954
6847	1055397	14356360
6848	1055495	14355442
6849	1055628	14355008
6850	1055780	14354822
6851	1055959	14355011
6852	1056151	14355365
6853	1056309	14355261
6854	1056443	14354839
6855	1056600	14354731
6856	1056745	14354443
6857	1056922	14354604
6858	1057070	14354373
6859	1057222	14354189
6860	1057343	14353585
6861	1057474	14353112
6862	1057617	14352804
6863	1057733	14352133
6864	1057898	14352128
6865	1058043	14351856
6866	1058225	14352074
6867	1058368	14351767
6868	1058509	14351436
6869	1058608	14350535
6870	1058784	14350676
6871	1058923	14350322
6872	1059059	14349929
6873	1059196	14349545
6874	1059334	14349164
6875	1059467	14348733
6876	1059612	14348447
6877	1059765	14348283
6878	1059933	14348313
6879	1060107	14348433
6880	1060236	14347941
6881	1060391	14347799
6882	1060535	14347501
6883	1060691	14347382
6884	1060826	14346964
6885	1060967	14346633
6886	1061119	14346453
6887	1061249	14345967
6888	1061389	14345631
6889	1061520	14345157
6890	1061677	14345042
6891	1061851	14345163
6892	1062018	14345183
6893	1062155	14344800
6894	1062297	14344484
6895	1062456	14344396
6896	1062610	14344241
6897	1062770	14344171
6898	1062922	14343990
6899	1063081	14343900
6900	1063231	14343687
6901	1063387	14343555
6902	1063513	14343032
6903	1063679	14343037
6904	1063795	14342367
6905	1063960	14342358
6906	1064087	14341837
6907	1064221	14341413
6908	1064365	14341128
6909	1064521	14341006
6910	1064658	14340616
6911	1064786	14340113
6912	1064933	14339868
6913	1065058	14339310
6914	1065191	14338875
6915	1065322	14338413
6916	1065462	14338077
6917	1065629	14338094
6918	1065753	14337539
6919	1065920	14337548
6920	1066084	14337535
6921	1066226	14337224
6922	1066394	14337247
6923	1066542	14337013
6924	1066712	14337075
6925	1066884	14337162
6926	1067035	14336974
6927	1067152	14336319
6928	1067283	14335858
6929	1067441	14335751
6930	1067618	14335913
6931	1067734	14335248
6932	1067927	14335609
6933	1068068	14335290
6934	1068227	14335201
6935	1068410	14335433
6936	1068560	14335220
6937	1068740	14335423
6938	1068877	14335038
6939	1068992	14334351
6940	1069127	14333943
6941	1069274	14333700
6942	1069418	14333405
6943	1069569	14333215
6944	1069729	14333139
6945	1069851	14332561
6946	1070003	14332382
6947	1070134	14331922
6948	1070277	14331611
6949	1070418	14331280
6950	1070576	14331186
6951	1070742	14331198
6952	1070893	14330991
6953	1071045	14330816
6954	1071178	14330387
6955	1071343	14330374
6956	1071513	14330439
6957	1071699	14330710
6958	1071844	14330433
6959	1071958	14329738
6960	1072116	14329639
6961	1072273	14329535
6962	1072461	14329823
6963	1072592	14329364
6964	1072762	14329423
6965	1072884	14328842
6966	1073014	14328366
6967	1073143	14327885
6968	1073274	14327414
6969	1073440	14327426
6970	1073564	14326869
6971	1073718	14326724
6972	1073863	14326443
6973	1074007	14326160
6974	1074151	14325872
6975	1074315	14325852
6976	1074486	14325928
6977	1074651	14325911
6978	1074759	14325151
6979	1074869	14324409
6980	1075006	14324026
6981	1075145	14323668
6982	1075324	14323854
6983	1075475	14323652
6984	1075633	14323553
6985	1075768	14323150
6986	1075921	14322986
6987	1076091	14323046
6988	1076254	14323010
6989	1076370	14322354
6990	1076550	14322544
6991	1076694	14322248
6992	1076827	14321823
6993	1076964	14321439
6994	1077101	14321059
6995	1077251	14320853
6996	1077411	14320774
6997	1077575	14320755
6998	1077728	14320598
6999	1077878	14320390
7000	1078028	14320176
7001	1078194	14320178
7002	1078354	14320107
7003	1078479	14319574
7004	1078629	14319362
7005	1078761	14318922
7006	1078905	14318628
7007	1079032	14318126
7008	1079203	14318192
7009	1079348	14317920
7010	1079525	14318074
7011	1079659	14317652
7012	1079795	14317260
7013	1079923	14316766
7014	1080034	14316042
7015	1080222	14316334
7016	1080399	14316484
7017	1080563	14316459
7018	1080720	14316353
7019	1080874	14316191
7020	1081008	14315780
7021	1081194	14316046
7022	1081380	14316323
7023	1081562	14316534
7024	1081716	14316380
7025	1081856	14316046
7026	1082021	14316041
7027	1082197	14316171
7028	1082345	14315938
7029	1082511	14315948
7030	1082619	14315186
7031	1082745	14314656
7032	1082879	14314245
7033	1083007	14313749
7034	1083184	14313892
7035	1083308	14313338
7036	1083494	14313617
7037	1083643	14313394
7038	1083804	14313334
7039	1083933	14312846
7040	1084123	14313167
7041	1084266	14312865
7042	1084423	14312760
7043	1084537	14312080
7044	1084668	14311617
7045	1084784	14310964
7046	1084908	14310410
7047	1085086	14310580
7048	1085207	14309996
7049	1085393	14310258
7050	1085528	14309855
7051	1085657	14309376
7052	1085767	14308644
7053	1085909	14308321
7054	1086085	14308459
7055	1086234	14308245
7056	1086397	14308214
7057	1086550	14308045
7058	1086701	14307852
7059	1086843	14307545
7060	1087041	14307962
7061	1087164	14307402
7062	1087341	14307548
7063	1087470	14307075
7064	1087619	14306847
7065	1087758	14306497
7066	1087917	14306416
7067	1088088	14306485
7068	1088256	14306512
7069	1088418	14306471
7070	1088588	14306528
7071	1088726	14306157
7072	1088885	14306074
7073	1089065	14306257
7074	1089215	14306062
7075	1089376	14305992
7076	1089493	14305351
7077	1089645	14305171
7078	1089763	14304546
7079	1089932	14304591
7080	1090078	14304338
7081	1090265	14304613
7082	1090417	14304441
7083	1090543	14303916
7084	1090678	14303512
7085	1090871	14303872
7086	1091011	14303541
7087	1091184	14303626
7088	1091349	14303623
7089	1091512	14303583
7090	1091677	14303574
7091	1091828	14303386
7092	1091980	14303208
7093	1092162	14303420
7094	1092298	14303029
7095	1092456	14302923
7096	1092620	14302901
7097	1092828	14303459
7098	1092992	14303438
7099	1093164	14303513
7100	1093303	14303162
7101	1093454	14302969
7102	1093601	14302726
7103	1093758	14302620
7104	1093926	14302640
7105	1094088	14302593
7106	1094232	14302308
7107	1094372	14301982
7108	1094500	14301477
7109	1094647	14301238
7110	1094821	14301345
7111	1094967	14301086
7112	1095146	14301264
7113	1095289	14300962
7114	1095426	14300591
7115	1095560	14300179
7116	1095695	14299775
7117	1095845	14299562
7118	1095987	14299252
7119	1096140	14299088
7120	1096239	14298219
7121	1096358	14297612
7122	1096507	14297391
7123	1096675	14297416
7124	1096834	14297339
7125	1097020	14297598
7126	1097191	14297671
7127	1097325	14297246
7128	1097478	14297086
7129	1097657	14297259
7130	1097829	14297344
7131	1097982	14297174
7132	1098153	14297236
7133	1098310	14297130
7134	1098452	14296821
7135	1098635	14297041
7136	1098777	14296725
7137	1098915	14296373
7138	1099052	14296001
7139	1099181	14295516
7140	1099307	14295005
7141	1099462	14294853
7142	1099616	14294709
7143	1099774	14294601
7144	1099967	14294953
7145	1100108	14294642
7146	1100214	14293865
7147	1100329	14293195
7148	1100457	14292708
7149	1100646	14293016
7150	1100806	14292933
7151	1100982	14293068
7152	1101105	14292515
7153	1101252	14292262
7154	1101408	14292145
7155	1101598	14292458
7156	1101712	14291780
7157	1101880	14291816
7158	1102023	14291514
7159	1102163	14291176
7160	1102325	14291133
7161	1102463	14290773
7162	1102635	14290856
7163	1102790	14290706
7164	1102922	14290268
7165	1103080	14290175
7166	1103233	14290009
7167	1103385	14289825
7168	1103556	14289898
7169	1103705	14289678
7170	1103876	14289743
7171	1104003	14289239
7172	1104126	14288686
7173	1104262	14288301
7174	1104423	14288240
7175	1104607	14288472
7176	1104773	14288480
7177	1104905	14288035
7178	1105038	14287618
7179	1105181	14287320
7180	1105326	14287046
7181	1105500	14287153
7182	1105664	14287131
7183	1105838	14287235
7184	1105983	14286965
7185	1106136	14286806
7186	1106279	14286507
7187	1106459	14286687
7188	1106591	14286245
7189	1106747	14286122
7190	1106886	14285777
7191	1107012	14285261
7192	1107140	14284771
7193	1107255	14284119
7194	1107456	14284566
7195	1107622	14284580
7196	1107768	14284323
7197	1107910	14284008
7198	1108049	14283658
7199	1108179	14283202
7200	1108324	14282930
7201	1108527	14283405
7202	1108689	14283360
7203	1108845	14283237
7204	1108967	14282668
7205	1109113	14282415
7206	1109265	14282238
7207	1109453	14282521
7208	1109594	14282199
7209	1109760	14282198
7210	1109889	14281724
7211	1110031	14281420
7212	1110156	14280895
7213	1110333	14281041
7214	1110452	14280440
7215	1110600	14280208
7216	1110754	14280054
7217	1110885	14279608
7218	1111026	14279281
7219	1111166	14278950
7220	1111367	14279404
7221	1111505	14279038
7222	1111662	14278933
7223	1111798	14278549
7224	1111938	14278217
7225	1112100	14278162
7226	1112267	14278172
7227	1112410	14277883
7228	1112578	14277907
7229	1112701	14277362
7230	1112837	14276972
7231	1112983	14276718
7232	1113127	14276438
7233	1113295	14276465
7234	1113393	14275593
7235	1113602	14276149
7236	1113773	14276221
7237	1113917	14275934
7238	1114054	14275563
7239	1114242	14275843
7240	1114390	14275616
7241	1114563	14275710
7242	1114700	14275343
7243	1114851	14275141
7244	1114994	14274857
7245	1115141	14274605
7246	1115316	14274725
7247	1115479	14274691
7248	1115601	14274132
7249	1115735	14273721
7250	1115891	14273596
7251	1116028	14273219
7252	1116198	14273280
7253	1116307	14272548
7254	1116469	14272494
7255	1116615	14272235
7256	1116701	14271218
7257	1116829	14270740
7258	1116958	14270265
7259	1117130	14270345
7260	1117279	14270129
7261	1117453	14270228
7262	1117599	14269971
7263	1117727	14269493
7264	1117879	14269313
7265	1118015	14268935
7266	1118166	14268739
7267	1118315	14268521
7268	1118477	14268470
7269	1118614	14268109
7270	1118726	14267417
7271	1118874	14267183
7272	1119035	14267130
7273	1119210	14267240
7274	1119370	14267164
7275	1119490	14266584
7276	1119634	14266306
7277	1119790	14266175
7278	1119931	14265858
7279	1120097	14265858
7280	1120239	14265550
7281	1120362	14265000
7282	1120512	14264799
7283	1120669	14264692
7284	1120816	14264443
7285	1121012	14264825
7286	1121178	14264835
7287	1121365	14265094
7288	1121492	14264603
7289	1121630	14264248
7290	1121753	14263703
7291	1121922	14263739
7292	1122069	14263497
7293	1122228	14263406
7294	1122378	14263210
7295	1122516	14262850
7296	1122658	14262551
7297	1122780	14261988
7298	1122958	14262146
7299	1123079	14261571
7300	1123243	14261545
7301	1123374	14261098
7302	1123502	14260618
7303	1123655	14260457
7304	1123789	14260052
7305	1123955	14260049
7306	1124100	14259789
7307	1124246	14259531
7308	1124417	14259599
7309	1124563	14259347
7310	1124731	14259369
7311	1124923	14259695
7312	1125091	14259724
7313	1125277	14259972
7314	1125422	14259708
7315	1125578	14259586
7316	1125780	14260034
7317	1125937	14259924
7318	1126094	14259815
7319	1126253	14259723
7320	1126410	14259606
7321	1126605	14259971
7322	1126800	14260338
7323	1126974	14260438
7324	1127113	14260100
7325	1127232	14259512
7326	1127375	14259219
7327	1127513	14258855
7328	1127681	14258882
7329	1127813	14258449
7330	1127986	14258542
7331	1128149	14258509
7332	1128295	14258248
7333	1128452	14258139
7334	1128602	14257931
7335	1128760	14257831
7336	1128912	14257654
7337	1129075	14257614
7338	1129209	14257215
7339	1129351	14256907
7340	1129509	14256802
7341	1129656	14256569
7342	1129817	14256504
7343	1129961	14256230
7344	1130126	14256216
7345	1130272	14255959
7346	1130418	14255709
7347	1130565	14255459
7348	1130747	14255666
7349	1130887	14255340
7350	1131071	14255561
7351	1131226	14255429
7352	1131381	14255279
7353	1131508	14254791
7354	1131696	14255066
7355	1131842	14254809
7356	1132013	14254872
7357	1132151	14254519
7358	1132277	14254020
7359	1132392	14253378
7360	1132551	14253285
7361	1132732	14253478
7362	1132892	14253394
7363	1133039	14253154
7364	1133171	14252723
7365	1133322	14252544
7366	1133443	14251974
7367	1133606	14251927
7368	1133739	14251512
7369	1133914	14251634
7370	1134050	14251246
7371	1134189	14250914
7372	1134310	14250345
7373	1134431	14249773
7374	1134574	14249487
7375	1134720	14249239
7376	1134860	14248907
7377	1134997	14248544
7378	1135139	14248235
7379	1135287	14248017
7380	1135436	14247803
7381	1135625	14248085
7382	1135760	14247694
7383	1135931	14247755
7384	1136069	14247406
7385	1136207	14247049
7386	1136356	14246837
7387	1136517	14246770
7388	1136664	14246533
7389	1136821	14246422
7390	1136954	14246002
7391	1137084	14245550
7392	1137183	14244708
7393	1137319	14244340
7394	1137468	14244122
7395	1137640	14244199
7396	1137814	14244292
7397	1137943	14243830
7398	1138096	14243660
7399	1138266	14243714
7400	1138423	14243595
7401	1138570	14243355
7402	1138710	14243030
7403	1138874	14243006
7404	1138993	14242420
7405	1139146	14242248
7406	1139280	14241855
7407	1139459	14242017
7408	1139602	14241723
7409	1139773	14241780
7410	1139936	14241741
7411	1140072	14241375
7412	1140207	14240979
7413	1140371	14240960
7414	1140548	14241093
7415	1140732	14241310
7416	1140881	14241105
7417	1141018	14240733
7418	1141175	14240626
7419	1141336	14240552
7420	1141491	14240421
7421	1141685	14240763
7422	1141816	14240323
7423	1141956	14240002
7424	1142117	14239930
7425	1142234	14239322
7426	1142388	14239175
7427	1142531	14238886
7428	1142692	14238817
7429	1142812	14238248
7430	1142975	14238200
7431	1143101	14237699
7432	1143259	14237598
7433	1143435	14237728
7434	1143531	14236855
7435	1143742	14237412
7436	1143864	14236861
7437	1143990	14236365
7438	1144115	14235853
7439	1144282	14235860
7440	1144454	14235930
7441	1144599	14235672
7442	1144751	14235489
7443	1144874	14234954
7444	1145006	14234535
7445	1145147	14234212
7446	1145309	14234165
7447	1145463	14234012
7448	1145628	14234004
7449	1145788	14233917
7450	1145924	14233551
7451	1146075	14233356
7452	1146261	14233610
7453	1146398	14233242
7454	1146589	14233556
7455	1146730	14233242
7456	1146863	14232823
7457	1147004	14232515
7458	1147174	14232556
7459	1147354	14232728
7460	1147514	14232655
7461	1147661	14232423
7462	1147792	14231981
7463	1147911	14231400
7464	1148046	14231013
7465	1148236	14231309
7466	1148385	14231092
7467	1148525	14230764
7468	1148650	14230261
7469	1148800	14230048
7470	1148949	14229847
7471	1149094	14229576
7472	1149264	14229627
7473	1149413	14229412
7474	1149566	14229245
7475	1149696	14228798
7476	1149849	14228640
7477	1149975	14228139
7478	1150121	14227892
7479	1150290	14227920
7480	1150476	14228172
7481	1150607	14227737
7482	1150773	14227734
7483	1150902	14227266
7484	1151092	14227569
7485	1151221	14227110
7486	1151369	14226877
7487	1151494	14226368
7488	1151615	14225814
7489	1151754	14225478
7490	1151904	14225270
7491	1152079	14225386
7492	1152213	14224991
7493	1152375	14224928
7494	1152528	14224766
7495	1152645	14224165
7496	1152787	14223859
7497	1152940	14223699
7498	1153137	14224085
7499	1153288	14223895
7500	1153462	14223983
7501	1153596	14223592
7502	1153735	14223255
7503	1153845	14222561
7504	1153987	14222256
7505	1154123	14221893
7506	1154260	14221529
7507	1154437	14221656
7508	1154588	14221468
7509	1154751	14221429
7510	1154895	14221159
7511	1155052	14221051
7512	1155192	14220722
7513	1155354	14220667
7514	1155477	14220136
7515	1155636	14220048
7516	1155838	14220487
7517	1155999	14220428
7518	1156159	14220352
7519	1156281	14219804
7520	1156434	14219638
7521	1156570	14219266
7522	1156719	14219049
7523	1156872	14218891
7524	1157043	14218947
7525	1157214	14219003
7526	1157370	14218885
7527	1157498	14218408
7528	1157630	14217994
7529	1157775	14217728
7530	1157937	14217671
7531	1158087	14217472
7532	1158253	14217467
7533	1158402	14217255
7534	1158553	14217075
7535	1158704	14216882
7536	1158817	14216227
7537	1158983	14216228
7538	1159127	14215954
7539	1159303	14216077
7540	1159434	14215641
7541	1159576	14215338
7542	1159731	14215204
7543	1159862	14214771
7544	1160027	14214758
7545	1160216	14215038
7546	1160370	14214888
7547	1160517	14214648
7548	1160666	14214436
7549	1160869	14214881
7550	1161030	14214819
7551	1161210	14214982
7552	1161363	14214826
7553	1161536	14214908
7554	1161715	14215056
7555	1161906	14215368
7556	1162063	14215244
7557	1162204	14214934
7558	1162351	14214700
7559	1162486	14214318
7560	1162614	14213846
7561	1162769	14213706
7562	1162908	14213378
7563	1163073	14213355
7564	1163218	14213094
7565	1163378	14213018
7566	1163531	14212857
7567	1163618	14211894
7568	1163788	14211932
7569	1163948	14211857
7570	1164134	14212098
7571	1164278	14211818
7572	1164425	14211583
7573	1164546	14211032
7574	1164689	14210754
7575	1164860	14210807
7576	1165042	14210992
7577	1165151	14210292
7578	1165284	14209890
7579	1165377	14208995
7580	1165527	14208800
7581	1165707	14208960
7582	1165846	14208631
7583	1166002	14208497
7584	1166111	14207798
7585	1166243	14207389
7586	1166372	14206935
7587	1166483	14206253
7588	1166688	14206723
7589	1166819	14206294
7590	1166963	14206024
7591	1167092	14205573
7592	1167214	14205024
7593	1167334	14204470
7594	1167494	14204385
7595	1167668	14204478
7596	1167822	14204326
7597	1167999	14204465
7598	1168130	14204035
7599	1168284	14203878
7600	1168427	14203596
7601	1168627	14204006
7602	1168765	14203656
7603	1168925	14203580
7604	1169046	14203027
7605	1169204	14202925
7606	1169353	14202719
7607	1169500	14202479
7608	1169662	14202431
7609	1169801	14202096
7610	1169980	14202251
7611	1170140	14202173
7612	1170291	14201991
7613	1170478	14202231
7614	1170657	14202389
7615	1170840	14202585
7616	1170996	14202460
7617	1171152	14202338
7618	1171305	14202170
7619	1171463	14202068
7620	1171646	14202274
7621	1171832	14202508
7622	1171958	14202018
7623	1172098	14201705
7624	1172231	14201294
7625	1172377	14201048
7626	1172573	14201411
7627	1172760	14201659
7628	1172921	14201595
7629	1173075	14201435
7630	1173199	14200921
7631	1173363	14200901
7632	1173535	14200959
7633	1173650	14200340
7634	1173836	14200578
7635	1173922	14199605
7636	1174059	14199243
7637	1174182	14198727
7638	1174351	14198753
7639	1174526	14198854
7640	1174706	14199024
7641	1174863	14198904
7642	1175016	14198744
7643	1175144	14198277
7644	1175296	14198108
7645	1175488	14198410
7646	1175653	14198393
7647	1175787	14198008
7648	1175943	14197870
7649	1176090	14197644
7650	1176266	14197762
7651	1176467	14198168
7652	1176632	14198149
7653	1176756	14197643
7654	1176888	14197231
7655	1177016	14196768
7656	1177160	14196493
7657	1177325	14196474
7658	1177488	14196433
7659	1177670	14196619
7660	1177792	14196077
7661	1177953	14196018
7662	1178085	14195599
7663	1178247	14195544
7664	1178405	14195447
7665	1178515	14194760
7666	1178681	14194760
7667	1178789	14194053
7668	1178938	14193845
7669	1179078	14193523
7670	1179225	14193282
7671	1179382	14193173
7672	1179549	14193179
7673	1179723	14193267
7674	1179864	14192967
7675	1179989	14192460
7676	1180141	14192294
7677	1180288	14192056
7678	1180429	14191748
7679	1180599	14191794
7680	1180714	14191175
7681	1180853	14190845
7682	1180988	14190456
7683	1181135	14190228
7684	1181315	14190388
7685	1181491	14190508
7686	1181642	14190313
7687	1181789	14190082
7688	1181936	14189846
7689	1182075	14189519
7690	1182287	14190068
7691	1182416	14189609
7692	1182566	14189416
7693	1182722	14189290
7694	1182854	14188868
7695	1182990	14188510
7696	1183128	14188160
7697	1183279	14187983
7698	1183402	14187454
7699	1183599	14187826
7700	1183753	14187669
7701	1183888	14187296
7702	1184010	14186763
7703	1184198	14187014
7704	1184375	14187144
7705	1184513	14186800
7706	1184647	14186407
7707	1184787	14186088
7708	1184898	14185424
7709	1185086	14185683
7710	1185252	14185673
7711	1185407	14185539
7712	1185538	14185119
7713	1185671	14184713
7714	1185824	14184553
7715	1185967	14184275
7716	1186142	14184376
7717	1186313	14184427
7718	1186485	14184486
7719	1186611	14184008
7720	1186750	14183678
7721	1186874	14183163
7722	1187046	14183231
7723	1187177	14182806
7724	1187351	14182890
7725	1187483	14182479
7726	1187655	14182542
7727	1187781	14182060
7728	1187965	14182267
7729	1188117	14182091
7730	1188282	14182075
7731	1188401	14181511
7732	1188551	14181313
7733	1188702	14181122
7734	1188843	14180822
7735	1188983	14180505
7736	1189119	14180133
7737	1189301	14180325
7738	1189427	14179839
7739	1189577	14179638
7740	1189699	14179106
7741	1189832	14178709
7742	1190039	14179195
7743	1190200	14179124
7744	1190353	14178957
7745	1190487	14178577
7746	1190628	14178271
7747	1190765	14177913
7748	1190897	14177502
7749	1191050	14177340
7750	1191214	14177314
7751	1191381	14177315
7752	1191541	14177236
7753	1191688	14177009
7754	1191857	14177030
7755	1192024	14177037
7756	1192174	14176840
7757	1192322	14176622
7758	1192479	14176505
7759	1192602	14175991
7760	1192764	14175930
7761	1192938	14176017
7762	1193096	14175918
7763	1193244	14175696
7764	1193402	14175596
7765	1193518	14174991
7766	1193641	14174478
7767	1193805	14174445
7768	1193958	14174285
7769	1194099	14173980
7770	1194245	14173731
7771	1194372	14173265
7772	1194541	14173286
7773	1194675	14172896
7774	1194845	14172944
7775	1194996	14172755
7776	1195169	14172836
7777	1195296	14172356
7778	1195447	14172171
7779	1195606	14172090
7780	1195798	14172391
7781	1195963	14172364
7782	1196124	14172296
7783	1196264	14171981
7784	1196395	14171558
7785	1196528	14171162
7786	1196649	14170622
7787	1196811	14170570
7788	1196978	14170576
7789	1197157	14170718
7790	1197277	14170170
7791	1197402	14169670
7792	1197557	14169537
7793	1197695	14169196
7794	1197900	14169647
7795	1198066	14169636
7796	1198197	14169216
7797	1198336	14168894
7798	1198486	14168701
7799	1198642	14168569
7800	1198814	14168631
7801	1198906	14167750
7802	1199089	14167940
7803	1199227	14167604
7804	1199348	14167068
7805	1199485	14166716
7806	1199650	14166689
7807	1199825	14166793
7808	1200010	14167012
7809	1200146	14166642
7810	1200316	14166687
7811	1200446	14166257
7812	1200605	14166162
7813	1200784	14166304
7814	1200919	14165936
7815	1201070	14165750
7816	1201216	14165505
7817	1201353	14165154
7818	1201520	14165161
7819	1201705	14165372
7820	1201855	14165179
7821	1202019	14165145
7822	1202167	14164927
7823	1202310	14164645
7824	1202460	14164441
7825	1202635	14164545
7826	1202794	14164451
7827	1202977	14164647
7828	1203127	14164453
7829	1203279	14164274
7830	1203445	14164262
7831	1203579	14163875
7832	1203743	14163843
7833	1203874	14163432
7834	1204020	14163182
7835	1204156	14162819
7836	1204265	14162143
7837	1204410	14161888
7838	1204590	14162044
7839	1204708	14161468
7840	1204888	14161624
7841	1205024	14161268
7842	1205156	14160863
7843	1205295	14160526
7844	1205466	14160582
7845	1205645	14160723
7846	1205777	14160317
7847	1205931	14160172
7848	1206067	14159808
7849	1206207	14159493
7850	1206345	14159151
7851	1206500	14159014
7852	1206657	14158907
7853	1206810	14158746
7854	1206931	14158204
7855	1207051	14157652
7856	1207173	14157126
7857	1207316	14156858
7858	1207487	14156898
7859	1207605	14156333
7860	1207790	14156547
7861	1207916	14156067
7862	1208069	14155910
7863	1208216	14155671
7864	1208359	14155391
7865	1208523	14155363
7866	1208688	14155342
7867	1208821	14154949
7868	1208932	14154299
7869	1209073	14153994
7870	1209200	14153532
7871	1209354	14153377
7872	1209518	14153349
7873	1209663	14153095
7874	1209826	14153053
7875	1209972	14152802
7876	1210128	14152682
7877	1210289	14152614
7878	1210473	14152813
7879	1210655	14152998
7880	1210810	14152860
7881	1210969	14152764
7882	1211132	14152715
7883	1211319	14152953
7884	1211481	14152895
7885	1211652	14152953
7886	1211786	14152568
7887	1211924	14152228
7888	1212071	14151998
7889	1212235	14151964
7890	1212388	14151802
7891	1212539	14151623
7892	1212684	14151370
7893	1212808	14150870
7894	1212950	14150575
7895	1213090	14150262
7896	1213262	14150326
7897	1213403	14150024
7898	1213578	14150119
7899	1213682	14149391
7900	1213806	14148885
7901	1213963	14148775
7902	1214145	14148954
7903	1214316	14149002
7904	1214463	14148772
7905	1214622	14148671
7906	1214746	14148176
7907	1214875	14147733
7908	1214999	14147240
7909	1215161	14147188
7910	1215328	14147183
7911	1215499	14147234
7912	1215645	14146986
7913	1215768	14146478
7914	1215893	14145999
7915	1216021	14145548
7916	1216201	14145699
7917	1216358	14145581
7918	1216501	14145300
7919	1216630	14144860
7920	1216776	14144622
7921	1216922	14144378
7922	1217068	14144137
7923	1217210	14143846
7924	1217337	14143385
7925	1217510	14143459
7926	1217678	14143471
7927	1217826	14143254
7928	1217971	14142997
7929	1218133	14142950
7930	1218275	14142651
7931	1218430	14142523
7932	1218567	14142177
7933	1218695	14141722
7934	1218816	14141193
7935	1218985	14141215
7936	1219155	14141250
7937	1219349	14141570
7938	1219471	14141046
7939	1219591	14140497
7940	1219728	14140162
7941	1219872	14139888
7942	1220052	14140044
7943	1220195	14139770
7944	1220359	14139735
7945	1220458	14138946
7946	1220619	14138875
7947	1220770	14138695
7948	1220934	14138665
7949	1221130	14139004
7950	1221317	14139237
7951	1221468	14139052
7952	1221595	14138588
7953	1221733	14138253
7954	1221864	14137838
7955	1222030	14137828
7956	1222196	14137825
7957	1222336	14137505
7958	1222484	14137289
7959	1222613	14136854
7960	1222751	14136515
7961	1222925	14136597
7962	1223065	14136292
7963	1223249	14136488
7964	1223409	14136412
7965	1223562	14136250
7966	1223701	14135923
7967	1223852	14135745
7968	1224035	14135923
7969	1224204	14135955
7970	1224346	14135660
7971	1224465	14135113
7972	1224591	14134644
7973	1224689	14133849
7974	1224863	14133927
7975	1225030	14133922
7976	1225176	14133684
7977	1225317	14133390
7978	1225458	14133086
7979	1225603	14132834
7980	1225724	14132306
7981	1225902	14132431
7982	1226059	14132323
7983	1226259	14132699
7984	1226413	14132553
7985	1226567	14132405
7986	1226761	14132714
7987	1226932	14132758
7988	1227086	14132614
7989	1227252	14132601
7990	1227422	14132642
7991	1227592	14132677
7992	1227736	14132409
7993	1227897	14132344
7994	1228058	14132268
7995	1228212	14132120
7996	1228369	14132005
7997	1228493	14131510
7998	1228611	14130951
7999	1228801	14131219
8000	1228934	14130831
8001	1229076	14130535
8002	1229209	14130149
8003	1229364	14130013
8004	1229511	14129785
8005	1229677	14129766
8006	1229831	14129627
8007	1229978	14129388
8008	1230141	14129342
8009	1230284	14129071
8010	1230450	14129056
8011	1230594	14128793
8012	1230731	14128456
8013	1230899	14128468
